48546.9108943673
47060.1096499497
48197.7511599298
47108.0500148977
48297.6684003491
48478.3975134605
47752.3323809428
46928.0777477365
47086.9625078800
48349.2641144973
47457.3363108329
48738.1873834710
47374.4878630920
47689.4980623468
46744.7712212338
47479.6285489406
47719.7230836832
47070.9554537480
48176.4665634515
48427.4656614961
46149.5020210762
46687.1843149922
47382.5274374826
46904.0569277773
46600.2747956488
47211.2448479837
48283.9752417646
47946.2472218036
47785.3317226319
47063.6253039122
