1224.8000000000
1325.8000000000
1077.8000000000
1013.9000000000
639.6000000000
1221.2000000000
1659.0000000000
1341.6000000000
1345.4000000000
1653.3000000000
989.8000000000
1396.1000000000
722.7000000000
826.7000000000
990.5000000000
867.0000000000
1483.8000000000
1676.1000000000
1292.8000000000
945.6000000000
658.8000000000
1646.9000000000
1597.5000000000
1161.4000000000
1264.1000000000
1347.2000000000
1571.4000000000
1723.7000000000
1459.0000000000
1199.2000000000
