29282.0000000000
29665.0000000000
29859.0000000000
29517.0000000000
29751.0000000000
29467.0000000000
29806.0000000000
29697.0000000000
29591.0000000000
29526.0000000000
29450.0000000000
29781.0000000000
29617.0000000000
29450.0000000000
29271.0000000000
29480.0000000000
29324.0000000000
29417.0000000000
29636.0000000000
29839.0000000000
29509.0000000000
29720.0000000000
29339.0000000000
29427.0000000000
29231.0000000000
29745.0000000000
29674.0000000000
29893.0000000000
29756.0000000000
29746.0000000000
