1.0000000000,0.2003058104,0.7776946108,0.3186046512,0.7040743388,0.3380662610,0.6641679160,0.4213926777,0.6834825061,0.4779969651,0.5780346821,0.5370804059,0.5649500384,0.4806671721,0.5573630137,0.5902841430,0.6423043852,0.5368956743,0.6309012876,0.5848101266,0.5254237288,0.4925899788,0.4420921544,0.4570707071,0.4580970384,0.4365942029,0.4702875399,0.4556324733,0.4647696477,0.5216752388,0.5552050473,0.5776658270,0.6596806387,0.7054507338,0.6649214660,0.7702265372,0.7071038251,0.8120728929,0.7101293103,0.8733880422,0.6451612903,0.7739504844,0.6326963907,0.7494692144,0.6085594990,0.7121374866,0.6677454153,0.7288503254,0.6287128713,0.6448202960,0.6844349680,0.7218309859,0.7311320755,0.7353279632,0.7512562814,0.7849462366,0.8962962963,0.9040247678,0.9715909091,0.9870609982,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.9817073171,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.9780439122,0.9806576402,1.0000000000,0.8692810458,0.9409090909,0.9792387543,0.9826086957,0.9562398703,0.9543378995,0.8912732475,0.8890554723,0.8525730181,0.8773448773,0.9463986600,0.9321074965,0.8767507003,0.8170878460,0.7963737796,0.8442280946,0.8156862745,0.8908629442,0.8335552597,0.8659793814,0.8462643678,0.8962264151,0.8910761155,0.8687116564,0.7858910891,0.7945690673,0.7089041096,0.8734177215,0.6878363832,0.7421383648,0.7060000000,0.7055150884,0.7294736842,0.7586980920,0.8199753391,0.7211740042,0.7286902287,0.7205422315,0.7001114827,0.7855555556,0.7031250000,0.7841648590,0.6884576098,0.7749469214,0.6786079836,0.6518737673,0.6575052854,0.6096491228,0.6124100719,0.6481818182,0.5625000000,0.5799050633,0.5135135135,0.5489396411,0.5756843800,0.5651465798,0.6189164371,0.6758747698,0.6439539347,0.7625418060,0.6778741866,0.8110859729,0.7207317073,0.8018648019,0.7400228050,0.8160377358,0.7922403004,0.8104265403,0.6978579481,0.6896896897,0.6861642295,0.7767220903,0.7147401909,0.7651966627,0.7105855856,0.6692056583,0.7382629108,0.7908653846,0.7268571429,0.7586649551,0.8369704750,0.6870503597,0.8095854922
1.0000000000,0.2112781955,0.7426942267,0.3234398782,0.6384297521,0.4055841293,0.6564885496,0.4567448680,0.6511444357,0.4764795144,0.5718432511,0.5011838990,0.5734958111,0.4943224830,0.6079077430,0.5996326905,0.6660854403,0.5050505051,0.6537467700,0.5443983402,0.5337837838,0.4731258840,0.4705111402,0.4591194969,0.4283121597,0.4558282209,0.4670433145,0.4462659381,0.4522681110,0.5448079659,0.4649122807,0.6715063521,0.6200204290,0.7636761488,0.6528066528,0.9035087719,0.7273809524,0.8125714286,0.6842105263,0.8431372549,0.6523904382,0.7518796992,0.6515789474,0.6847290640,0.6329896907,0.7275641026,0.6587473002,0.7515723270,0.6611909651,0.6903023983,0.6998916576,0.8107448107,0.7513736264,0.7737665463,0.7288776797,0.8553546592,0.9499192246,0.9686956522,0.9912126538,0.9593023256,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.9234567901,1.0000000000,0.8730853392,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.9611021070,0.8868217054,0.9410714286,0.9893238434,0.9620034542,0.9257057949,0.9208211144,0.8544935806,0.8581363004,0.9044943820,0.8857142857,0.9271428571,0.8571428571,0.8190224571,0.8113730929,0.8597222222,0.7891491985,0.8670731707,0.8315068493,0.8014888337,0.8514056225,0.8761776581,0.8758620690,0.8009828010,0.7641395909,0.7479674797,0.7298578199,0.8182857143,0.7572062084,0.6959122632,0.7144351464,0.7229437229,0.7777777778,0.7944890930,0.7414163090,0.7534537726,0.7325581395,0.7111597374,0.7611111111,0.6879505664,0.7582184517,0.7279821628,0.7378947368,0.7830923248,0.7035573123,0.6581196581,0.6583912612,0.6600000000,0.6337099812,0.6615384615,0.5564784053,0.5331254871,0.5014245014,0.6250000000,0.5688291139,0.5802469136,0.6356311549,0.6066308244,0.7064128257,0.7229299363,0.7364505845,0.7057591623,0.7442396313,0.7118644068,0.8091236495,0.7256944444,0.7690504103,0.7652694611,0.7569676700,0.7009646302,0.7502738226,0.6970387244,0.7770345596,0.7440191388,0.8402366864,0.6578366446,0.7716262976,0.6714601770,0.7014115092,0.6583333333,0.8074277854,0.6616279070,0.8020698577
1.0000000000,0.1597938144,0.7910128388,0.2853678254,0.7113115892,0.3209007741,0.6624737945,0.3882783883,0.6965572458,0.4297277410,0.5544692737,0.4885945548,0.5714285714,0.4297337278,0.6473988439,0.5359417652,0.7010221465,0.4617886179,0.6805324459,0.5408333333,0.5728937729,0.4392655367,0.4949494949,0.3967960567,0.4533169533,0.4173180998,0.4691283293,0.4261398176,0.5408934708,0.4957627119,0.5524691358,0.6223776224,0.6334371755,0.7107258938,0.6734902764,0.7483801296,0.7319915254,0.7559652928,0.7398648649,0.7623873874,0.7216274090,0.7214659686,0.7462686567,0.7278761062,0.6486761711,0.6917960089,0.6592356688,0.6962566845,0.7061266874,0.6372453928,0.7088331516,0.7121896163,0.7509481669,0.8576874206,0.7727840200,0.8746630728,0.8650674663,0.9408099688,0.9440298507,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.9485294118,1.0000000000,1.0000000000,0.8854489164,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.9264475743,0.9002890173,0.9450000000,0.9721311475,0.9947735192,0.9267563528,0.9540059347,0.8169014085,0.9037356322,0.8684210526,0.9851973684,0.8716502116,0.8652291105,0.8416107383,0.8649732620,0.8050541516,0.8358974359,0.8255813953,0.8382923674,0.9090909091,0.8292682927,0.8165374677,0.9526462396,0.8301886792,0.8087367178,0.7363737486,0.7211764706,0.8687943262,0.7426067908,0.6682646213,0.6992936428,0.6574889868,0.7450157398,0.7001044932,0.7690531178,0.6926229508,0.7145833333,0.7637540453,0.7554038680,0.7549450549,0.7364016736,0.7658371041,0.7450777202,0.7243243243,0.7319915254,0.6863323500,0.6767874633,0.6356945722,0.5974729242,0.6213070725,0.5523731588,0.5884740260,0.5209840810,0.5363489499,0.5870967742,0.5884353741,0.6577490775,0.6379477251,0.6267806268,0.7460496614,0.7117400419,0.7674943567,0.7471264368,0.8200934579,0.7320185615,0.7861142217,0.7515842839,0.7748344371,0.7015765766,0.6941896024,0.6832432432,0.7663230241,0.6684549356,0.8284671533,0.6962879640,0.7382857143,0.6837988827,0.7476635514,0.7044167610,0.7395459976,0.7618421053,0.6596244131,0.7486979167
1.0000000000,0.2166538165,0.7631195335,0.3268783888,0.6659589526,0.4014814815,0.6359048306,0.4228571429,0.6458966565,0.4312500000,0.5979305248,0.4623813002,0.5697758496,0.4665641814,0.5803921569,0.6012950971,0.6411483254,0.4763432237,0.6594454073,0.5247603834,0.5151953690,0.4692251991,0.4555137845,0.4096228869,0.4936868687,0.4185049020,0.4653110048,0.4503435353,0.5048143054,0.4884667571,0.5132743363,0.5950280674,0.6106106106,0.6903292181,0.6849315068,0.7521186441,0.6732365145,0.7513751375,0.7798882682,0.7725225225,0.7539598733,0.6645091694,0.7409090909,0.6177685950,0.7695749441,0.6666666667,0.7777777778,0.6391752577,0.6572295248,0.6555217832,0.7102510460,0.7341317365,0.7936708861,0.7285067873,0.7799227799,0.8178294574,0.8416422287,0.9389880952,0.9359698682,0.9810246679,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.9763157895,1.0000000000,1.0000000000,0.9939209726,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.9930555556,0.8099838969,0.9869281046,1.0000000000,0.9874776386,1.0000000000,0.9131832797,0.9708588957,0.8491620112,0.8561151079,0.8675675676,0.9264000000,0.8646408840,0.9298737728,0.8750000000,0.8608321377,0.8965986395,0.7936893204,0.8481675393,0.8611111111,0.8577023499,0.8002680965,0.9000000000,0.8508997429,0.8319327731,0.7862694301,0.7444051826,0.7116060961,0.8485207101,0.7380191693,0.7362162162,0.6769690927,0.7318132465,0.6986721144,0.8146892655,0.7616766467,0.7544973545,0.7013118063,0.7437837838,0.7379385965,0.7273673257,0.7494714588,0.7871581451,0.7818791946,0.7636566332,0.7225130890,0.6101851852,0.6861538462,0.6043360434,0.6332720588,0.6242263484,0.5602605863,0.5241276912,0.5284210526,0.5070074196,0.5898437500,0.5206055509,0.6781305115,0.6234234234,0.6783625731,0.7215469613,0.7139761647,0.7283176594,0.6972281450,0.7700598802,0.7424942263,0.7731376975,0.8613607189,0.7357065804,0.7650397276,0.6700507614,0.7228381375,0.7139561707,0.7377232143,0.7208737864,0.7841981132,0.6840934372,0.7752553916,0.6967963387,0.7562724014,0.6535519126,0.7765363128,0.6995073892,0.8348868176
1.0000000000,0.1790168745,0.7477096547,0.3165991903,0.6701461378,0.3554744526,0.6915052161,0.3856254319,0.6906882591,0.4515195369,0.6000000000,0.5135553834,0.5153374233,0.4511834320,0.5836092715,0.6235606732,0.6183986371,0.5462735463,0.6378286684,0.4967479675,0.5673438676,0.4278745645,0.4631642512,0.4283958205,0.4637941352,0.4371029225,0.4636085627,0.4538653367,0.4436997319,0.5502915452,0.5163297045,0.6452173913,0.6144455748,0.7062706271,0.6198267565,0.7801724138,0.6877593361,0.8412887828,0.7105855856,0.7909930716,0.6622313204,0.7326839827,0.6659292035,0.7531779661,0.6534031414,0.6909090909,0.6980088496,0.6973140496,0.6710261569,0.7303493450,0.6782231853,0.6888412017,0.6775757576,0.7900943396,0.6718750000,0.8915492958,0.8647058824,0.9003067485,0.9549549550,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.9651162791,1.0000000000,1.0000000000,0.9232876712,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.9980806142,1.0000000000,0.8903878583,0.9488817891,0.9700000000,1.0000000000,0.9865771812,0.9239302694,0.9402261712,0.9067431851,0.9030769231,0.8674388674,0.9618717504,0.9152542373,0.8673323823,0.8567708333,0.8826739427,0.8359580052,0.8025404157,0.8256880734,0.8719772404,0.7766624843,0.8623087622,0.8828947368,0.8914835165,0.8185011710,0.7736318408,0.7500000000,0.6859045505,0.7654185022,0.7494780793,0.6763236763,0.7760702525,0.7072402938,0.7662061637,0.7533185841,0.8209331652,0.7528438469,0.7232432432,0.7766069547,0.7017543860,0.7838709677,0.6834170854,0.7732426304,0.6825902335,0.8302540416,0.6756218905,0.6528692380,0.6386138614,0.5864253394,0.5816876122,0.6177818515,0.6001712329,0.5092387288,0.5305514158,0.5046224961,0.5655671762,0.5342577488,0.6402814424,0.5994718310,0.6512059369,0.7224118316,0.7489082969,0.7043756670,0.7698598131,0.7087378641,0.7185017026,0.7106145251,0.7713226205,0.7805164319,0.7187165775,0.7114093960,0.7387978142,0.6939461883,0.7199148030,0.7159763314,0.7250280584,0.6750272628,0.7041484716,0.7243436754,0.7793594306,0.6564625850,0.8270967742,0.6579841450,0.7527812114
1.0000000000,0.1753343239,0.7503586801,0.3090062112,0.6283697047,0.3381443299,0.6782215524,0.4317673378,0.6666666667,0.4319943622,0.5666208791,0.4957463264,0.5915178571,0.4971381848,0.6146788991,0.5758683729,0.6632996633,0.4829229547,0.6570428696,0.4740511232,0.5804248862,0.4907670455,0.4591836735,0.4094043887,0.4840923269,0.4124610592,0.5163612565,0.4354539839,0.4362113402,0.5509915014,0.5347432024,0.6426756986,0.6000000000,0.7198228128,0.6441393875,0.7594936709,0.7099236641,0.7558139535,0.7597765363,0.7603795967,0.7147470398,0.6909827761,0.7251082251,0.7420814480,0.7257525084,0.6855614973,0.7002074689,0.5983772819,0.7055888224,0.6648351648,0.7010204082,0.6810344828,0.7418967587,0.7327293318,0.7976501305,0.8165517241,0.8985507246,0.8549382716,0.9310986965,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.9195402299,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.8654173765,0.9238095238,0.9601518027,0.9809688581,0.9963963964,0.9271916790,0.8961038961,0.8333333333,0.8652482270,0.9118881119,0.9043760130,0.8584534731,0.9544072948,0.8519003932,0.8458213256,0.8968668407,0.7980416157,0.8294871795,0.8113975577,0.8459687124,0.8449720670,0.8483660131,0.9276944065,0.8202764977,0.8717310087,0.7363420428,0.6989619377,0.8576512456,0.7127429806,0.6825705940,0.7510593220,0.6480331263,0.7245005258,0.7516268980,0.8033898305,0.7516129032,0.7204968944,0.7106710671,0.7186440678,0.7530589544,0.7036290323,0.7840909091,0.7264573991,0.7751937984,0.7178423237,0.6608357629,0.6550348953,0.6365330848,0.6008968610,0.6270417423,0.5577395577,0.5269961977,0.5129682997,0.5851851852,0.5511363636,0.5764227642,0.5762273902,0.6387582314,0.6650438169,0.6920700309,0.6693069307,0.6621196222,0.7340301974,0.7500000000,0.7842227378,0.7072905332,0.7824074074,0.7543453071,0.7598204265,0.6809623431,0.7196162047,0.6844444444,0.7177508269,0.7620817844,0.7754629630,0.7052631579,0.7224719101,0.7427854454,0.7053763441,0.6333725029,0.8260309278,0.7466007417,0.8586810229
1.0000000000,0.2129485179,0.7976101568,0.3029839327,0.6845730028,0.3256130790,0.6850220264,0.3889674682,0.7200976404,0.4240056818,0.6000000000,0.5033557047,0.5411681914,0.4586956522,0.5971451229,0.5536028120,0.6674917492,0.4949579832,0.7105263158,0.4686998395,0.5949177877,0.4282560706,0.5156657963,0.4112554113,0.4314079422,0.4466750314,0.4666250780,0.4438902743,0.4695044473,0.4793779581,0.5606407323,0.5904677846,0.6791707799,0.6644591611,0.7565502183,0.6695095949,0.8002207506,0.7177777778,0.7112068966,0.7647058824,0.6986584107,0.7666666667,0.7317073171,0.7283176594,0.6854304636,0.7065677966,0.6690796277,0.6683673469,0.6150097466,0.6757852077,0.6990185387,0.7450980392,0.7288557214,0.7585812357,0.7519379845,0.8270676692,0.8245083207,0.9508716323,0.9189686924,0.9981096408,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.9316770186,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.9746093750,1.0000000000,1.0000000000,0.9035532995,0.8581765557,0.9485294118,0.9983870968,1.0000000000,0.9603803487,0.9597780860,0.8525280899,0.8597997139,0.8825910931,0.9230769231,0.8998569385,0.8401585205,0.8422459893,0.8002628121,0.8573264781,0.8265582656,0.8674388674,0.8769230769,0.8486486486,0.8693259972,0.8853092784,0.9422799423,0.8125000000,0.7836879433,0.7668571429,0.6377142857,0.8899637243,0.6982942431,0.7399577167,0.6940540541,0.7201257862,0.7189409369,0.7591792657,0.7705677868,0.7284345048,0.7676767677,0.7660550459,0.7645788337,0.7342582711,0.7214799589,0.7308108108,0.7841306884,0.7872582480,0.7370095440,0.6457711443,0.6577909270,0.6424474187,0.6204238921,0.6265822785,0.5469125902,0.5779527559,0.5218978102,0.5516962843,0.5403225806,0.5692695214,0.6051948052,0.6573295985,0.6488326848,0.7302771855,0.7483146067,0.7412513256,0.7263397948,0.7893491124,0.6992399566,0.7722543353,0.7469733656,0.7276887872,0.7031963470,0.6879505664,0.6479915433,0.7706855792,0.7149171271,0.8200992556,0.7700729927,0.7479954181,0.7255555556,0.6824480370,0.7264260768,0.7437500000,0.7897435897,0.6836492891,0.7635220126
1.0000000000,0.1842900302,0.8089552239,0.2916352675,0.6699735450,0.3342877595,0.7010385757,0.4036144578,0.6898981989,0.4083094556,0.6076867295,0.4996191927,0.5592727273,0.4496541122,0.5975103734,0.5649289100,0.6626297578,0.4972022382,0.6701479547,0.5736625514,0.5575427683,0.4773519164,0.4776785714,0.4435382685,0.4587438424,0.4319707138,0.4692400483,0.4184576485,0.5503769705,0.4796348315,0.5596958175,0.6041108132,0.6541871921,0.6843783209,0.6677282378,0.7700000000,0.6889352818,0.7812500000,0.6954643629,0.7921478060,0.7021052632,0.7461459404,0.6937697994,0.6845771144,0.6823529412,0.6735537190,0.6303501946,0.7085152838,0.6609657948,0.6915789474,0.6567622951,0.7192008879,0.7165991903,0.7611940299,0.7468513854,0.8758716876,0.8499257058,0.9286871961,0.9509433962,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.9289099526,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.9803536346,0.8309409888,0.9760765550,1.0000000000,0.9144215531,1.0000000000,0.9635258359,0.9308270677,0.8864306785,0.8266850069,0.8308724832,0.9721792890,0.9331352155,0.8715469613,0.8031980320,0.8183079057,0.8882833787,0.7970027248,0.8587360595,0.8592493298,0.8635761589,0.8324396783,0.8664169788,0.8200000000,0.8794233290,0.7543252595,0.7953216374,0.7306763285,0.8209806157,0.6967808930,0.7000000000,0.6970954357,0.6998916576,0.7244174265,0.7213822894,0.7803790412,0.7153518124,0.7218124341,0.7159574468,0.7293577982,0.7088465845,0.7279187817,0.7668571429,0.7273641851,0.7311946903,0.7543859649,0.6567307692,0.6719681909,0.5986277873,0.6115627823,0.6639269406,0.5582191781,0.5523882897,0.5078683834,0.5884297521,0.5552845528,0.6070840198,0.6119133574,0.6194225722,0.6405484819,0.7459396752,0.7615298088,0.7491601344,0.7383073497,0.7970838396,0.7602272727,0.7376126126,0.7376861397,0.7544273908,0.8173302108,0.7278617711,0.7596371882,0.7569444444,0.7611777535,0.7244655582,0.7940813810,0.6741071429,0.7472885033,0.7247058824,0.7560693642,0.6798029557,0.8419618529,0.7508982036,0.7663185379
1.0000000000,0.2122679580,0.7545126354,0.3217054264,0.6627986348,0.3561931421,0.6500000000,0.4213973799,0.6404988995,0.4450146628,0.5676243868,0.5104895105,0.5983545251,0.4262048193,0.6364359586,0.5554511278,0.6316680779,0.4877850163,0.6725888325,0.5574043261,0.5304922851,0.4904970760,0.4840848806,0.4667943806,0.4303497333,0.4429447853,0.4579326923,0.4696097249,0.4515905947,0.5513552068,0.5137751303,0.5844370861,0.6198662846,0.7019027484,0.6367432150,0.7346938776,0.6877682403,0.7535046729,0.7289088864,0.8347107438,0.6963350785,0.7347781218,0.6652892562,0.6988082340,0.7130528587,0.7341490545,0.6686868687,0.6563467492,0.6635249764,0.6571729958,0.7438894793,0.6558139535,0.8425692695,0.6441281139,0.8200992556,0.7544757033,0.9670510708,0.9790575916,0.9685863874,0.9861932939,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.9638009050,1.0000000000,0.8953771290,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.9889705882,0.9117174960,0.9468085106,0.9229390681,0.9965986395,0.9887850467,0.9351701783,0.9335106383,0.8454935622,0.7978290366,0.8690807799,0.9259868421,0.9102384292,0.8414464534,0.8795336788,0.8292682927,0.8750000000,0.7801672640,0.8536285363,0.7952314165,0.8091697646,0.8204768583,0.8785900783,0.8605577689,0.8499413834,0.7856257745,0.7752941176,0.6860606061,0.8108695652,0.7192066806,0.6766409266,0.6753381894,0.7117585848,0.7246804326,0.7566702241,0.7515006002,0.7664155005,0.6744421907,0.7084745763,0.7345537757,0.7390841321,0.6647454371,0.7673649394,0.6954206603,0.7982062780,0.6934984520,0.6800382044,0.6298969072,0.6697247706,0.6125954198,0.6878453039,0.5524769102,0.5987158909,0.5349182764,0.5310965630,0.5360668185,0.5401750199,0.6772334294,0.6395985401,0.6708860759,0.7037433155,0.7734104046,0.7173666288,0.7867902665,0.7093821510,0.8105882353,0.7651162791,0.7797468354,0.7617924528,0.7747858017,0.7360959651,0.7448512586,0.7806301050,0.7079831933,0.8114558473,0.7536057692,0.7405764967,0.6979865772,0.7632508834,0.7554038680,0.6681514477,0.8029891304,0.6713615023,0.7607052897
1.0000000000,0.1761238025,0.7734095783,0.2870991797,0.6527501657,0.3645756458,0.6560283688,0.4294339623,0.6724960254,0.4302158273,0.5950877193,0.4506079027,0.5748898678,0.4477726575,0.6123778502,0.5312225154,0.7011596789,0.4889253486,0.6427983539,0.5231676495,0.5561044460,0.4277854195,0.5071895425,0.4357142857,0.4807327858,0.4232643118,0.4712990937,0.4535031847,0.5609228551,0.4852198991,0.5679389313,0.5638207946,0.6991869919,0.6490134995,0.6876288660,0.7436182020,0.7278617711,0.7625820569,0.7128712871,0.7717514124,0.6601842375,0.7223427332,0.7221644121,0.6622718053,0.6939655172,0.6100823045,0.7179487179,0.7105855856,0.6572580645,0.6474747475,0.6948257656,0.7639821029,0.7130102041,0.7459770115,0.7224242424,0.8151476252,0.9027355623,0.8602620087,0.9134615385,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.9783653846,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.9859437751,0.8727569331,0.8944281525,0.9790476190,0.9546218487,1.0000000000,0.9552980132,0.9808541973,0.8388554217,0.9096126255,0.9206566347,0.9112903226,0.9257703081,0.8497267760,0.9490084986,0.7978142077,0.8476070529,0.8091603053,0.8715151515,0.7900403769,0.8705416116,0.8381962865,0.8451612903,0.9121813031,0.8331288344,0.8124238733,0.7904328018,0.6874292186,0.8331242158,0.7439024390,0.6755952381,0.7267987487,0.7124735729,0.7405063291,0.7620578778,0.7505995204,0.7230769231,0.6889352818,0.7618025751,0.7378318584,0.7068607069,0.6951923077,0.7657657658,0.6916752312,0.7647702407,0.7457805907,0.6888007929,0.6730575177,0.6494845361,0.6292725679,0.6217891940,0.5363489499,0.5598755832,0.5119133574,0.5636363636,0.5708469055,0.5477599324,0.6540240518,0.6017777778,0.6984771574,0.7317073171,0.7075773746,0.6635802469,0.7285873192,0.7343565525,0.7359116022,0.7026106697,0.7866507747,0.7173666288,0.7511415525,0.6612410987,0.7292759706,0.6747967480,0.7868852459,0.7121034078,0.7775175644,0.6743674367,0.7231096912,0.7149700599,0.6966413868,0.7477360931,0.8606557377,0.6377777778,0.7889570552
