0.0000000000,9.3000000000,8.7000000000,3.9000000000,1.5000000000,1.2000000000,3.6000000000,4.8000000000,6.6000000000,10.8000000000,12.6000000000,12.6000000000,11.1000000000,8.4000000000,5.4000000000,4.5000000000,3.6000000000,3.0000000000,3.3000000000,2.7000000000,3.6000000000,1.5000000000,2.1000000000,6.6000000000,7.8000000000,12.3000000000,11.4000000000,9.0000000000,9.0000000000,6.6000000000
0.0000000000,10.2000000000,8.4000000000,2.7000000000,1.8000000000,1.8000000000,2.4000000000,3.6000000000,5.4000000000,10.8000000000,13.2000000000,10.8000000000,9.9000000000,10.2000000000,6.0000000000,4.8000000000,4.5000000000,3.3000000000,3.0000000000,3.6000000000,3.9000000000,2.7000000000,2.4000000000,6.9000000000,8.1000000000,12.3000000000,13.5000000000,9.6000000000,6.9000000000,7.2000000000
0.0000000000,10.2000000000,8.4000000000,3.3000000000,2.1000000000,1.5000000000,1.8000000000,4.8000000000,6.0000000000,9.0000000000,12.9000000000,14.4000000000,10.2000000000,8.4000000000,6.0000000000,6.6000000000,4.8000000000,2.7000000000,2.7000000000,2.4000000000,3.0000000000,3.0000000000,2.7000000000,6.6000000000,7.8000000000,12.0000000000,13.5000000000,10.5000000000,9.0000000000,6.3000000000
0.0000000000,10.2000000000,8.4000000000,2.4000000000,2.4000000000,2.1000000000,2.1000000000,3.0000000000,5.4000000000,8.4000000000,15.0000000000,13.5000000000,11.1000000000,7.8000000000,6.6000000000,6.9000000000,4.2000000000,4.8000000000,2.1000000000,2.7000000000,2.7000000000,3.0000000000,2.7000000000,5.4000000000,6.6000000000,10.2000000000,13.2000000000,12.0000000000,6.9000000000,6.0000000000
0.0000000000,10.8000000000,9.0000000000,2.1000000000,2.1000000000,2.1000000000,3.0000000000,3.6000000000,6.0000000000,8.4000000000,13.8000000000,11.1000000000,10.8000000000,9.6000000000,6.6000000000,4.5000000000,3.9000000000,3.6000000000,2.1000000000,3.0000000000,2.1000000000,3.3000000000,1.8000000000,6.0000000000,9.6000000000,13.8000000000,10.5000000000,10.2000000000,8.1000000000,6.0000000000
0.0000000000,10.2000000000,7.8000000000,3.0000000000,3.3000000000,1.5000000000,1.8000000000,3.6000000000,6.0000000000,9.6000000000,12.0000000000,12.3000000000,11.4000000000,8.4000000000,7.2000000000,5.4000000000,4.8000000000,2.7000000000,2.7000000000,2.4000000000,2.7000000000,2.7000000000,3.0000000000,5.4000000000,7.8000000000,12.0000000000,13.5000000000,9.9000000000,7.5000000000,6.6000000000
0.0000000000,10.5000000000,9.0000000000,3.6000000000,2.1000000000,1.8000000000,2.1000000000,4.8000000000,6.6000000000,9.0000000000,12.0000000000,13.5000000000,10.2000000000,9.6000000000,6.0000000000,3.6000000000,3.3000000000,3.3000000000,2.7000000000,2.4000000000,2.4000000000,2.4000000000,2.7000000000,7.2000000000,9.0000000000,11.7000000000,12.9000000000,8.4000000000,9.6000000000,5.1000000000
0.0000000000,10.5000000000,9.3000000000,3.9000000000,1.5000000000,2.1000000000,2.1000000000,4.8000000000,6.6000000000,10.2000000000,11.4000000000,11.1000000000,9.6000000000,7.8000000000,6.6000000000,5.7000000000,3.9000000000,2.4000000000,2.7000000000,2.4000000000,2.4000000000,2.4000000000,3.6000000000,6.6000000000,7.8000000000,10.8000000000,13.2000000000,9.9000000000,9.0000000000,6.6000000000
0.0000000000,11.1000000000,8.4000000000,3.6000000000,2.7000000000,1.5000000000,0.9000000000,3.6000000000,5.4000000000,8.7000000000,13.5000000000,12.9000000000,9.9000000000,10.2000000000,5.4000000000,6.0000000000,3.0000000000,3.3000000000,4.2000000000,1.2000000000,2.4000000000,2.4000000000,3.6000000000,6.6000000000,10.2000000000,12.6000000000,11.4000000000,11.4000000000,6.6000000000,7.2000000000
0.0000000000,10.2000000000,10.2000000000,4.5000000000,2.7000000000,2.1000000000,2.1000000000,3.6000000000,6.6000000000,7.8000000000,12.6000000000,13.8000000000,8.1000000000,7.5000000000,6.3000000000,6.0000000000,3.9000000000,2.7000000000,2.4000000000,2.4000000000,2.7000000000,2.1000000000,3.3000000000,6.0000000000,7.2000000000,13.2000000000,12.9000000000,10.8000000000,6.0000000000,7.2000000000
